Product ID;Imagen;Nombre;Referencia;Categoría;Precio (imp. excl.);Precio (imp. incl.);Cantidad;Estado;Posición
479;https://inversionesrpz.com/345/pulpa-de-cerdo.jpg;pulpa de cochino 1kg.;;Inicio;149.99;;492;0;
478;https://inversionesrpz.com/344/pruducto-estrella.jpg;Pruducto Estrella;;Inicio;0;;1000;0;
476;https://inversionesrpz.com//dr-alvaro-espinoza.jpg;Dr. Alvaro Espinoza;;Salud;681.75;;1000;0;
475;https://inversionesrpz.com/341/dra-mirna-gonzalez.jpg;Dra. Mirna Gonzalez;;Inicio;681.75;;1000;0;
473;https://inversionesrpz.com/339/dr-alvaro-espinoza.jpg;Dr. Alvaro Espinoza;;Salud;681.75;;1000;0;
472;https://inversionesrpz.com/338/dr-jesus-vera.jpg;Dr. Jesus Vera;;Inicio;681.75;;1000;0;
471;https://inversionesrpz.com/337/dr-gabriel-contreras.jpg;Dr. Gabriel Contreras;;Inicio;681.75;;1000;0;
470;https://inversionesrpz.com/336/dra-anggie-.jpg;Dra. Anggie;;Inicio;681.75;;1000;0;
469;https://inversionesrpz.com/335/dr-manuel-montana.jpg;Dr. Manuel Montana;;Inicio;681.75;;1000;0;
468;https://inversionesrpz.com/334/dra-vanessa-pifano-.jpg;Dra. Vanessa pifano;;Inicio;681.75;;1000;0;
467;https://inversionesrpz.com/332/dr-luis-guerra.jpg;Dr. luis guerra;;Inicio;681.75;;1000;0;
466;https://inversionesrpz.com/331/dra-geraldine-mendoza.jpg;Dra. Geraldine Mendoza;;Inicio;681.75;;1000;0;
465;https://inversionesrpz.com/330/dr-jose-haddad.jpg;Dr. Jose haddad;;Inicio;681.75;;1000;0;
464;https://inversionesrpz.com/329/dra-madeline-arias.jpg;Dra. Madeline arias;;Inicio;681.75;;1000;0;
463;https://inversionesrpz.com/328/dr-luis-manuel-urena.jpg;Dr. Luis manuel Ureña;;Inicio;681.75;;1000;0;
462;https://inversionesrpz.com/327/dra-karilyn-silva.jpg;Dra. Karilyn silva;;Inicio;681.75;;1000;0;
461;https://inversionesrpz.com/326/dr-cristopher-telleria.jpg;Dr. Cristopher telleria;;Inicio;681.75;;1000;0;
460;https://inversionesrpz.com/325/dra-lilian-pena.jpg;Dra. Lilian peña;;Inicio;681.75;;1000;0;
459;https://inversionesrpz.com/322/dr-freddy-camargo.jpg;Dr. Freddy camargo;;Inicio;681.75;;10000;0;
458;https://inversionesrpz.com/321/dra-florinda-duque.jpg;Dra. Florinda duque;;Inicio;681.75;;10000;0;
457;https://inversionesrpz.com/320/dr-chanberlain-cherubini.jpg;Dr. Chanberlain cherubini;;Inicio;681.75;;1000;0;
456;https://inversionesrpz.com/319/dra-elizabeth-belandria.jpg;Dra. magaly guzman;;Inicio;681.75;;10000;0;
455;https://inversionesrpz.com/318/dr-jose-fonseca.jpg;Dr. José Fonseca;;Inicio;681.75;;1000;0;
454;https://inversionesrpz.com/314/dra-elizabeth-belandria-s.jpg;Dra. Elizabeth Belandria S.;;Inicio;681.75;;1000;0;
453;https://inversionesrpz.com/312/dr-saul-m-vieira-p.jpg;Dr. Saúl M. Vieira P.;;Inicio;681.75;;1000;0;
452;https://inversionesrpz.com/311/ginecologiaobstetricia-doctor-alexander-carrero.jpg;Dr. Alexander carrero;;Inicio;681.75;;10000;0;
451;https://inversionesrpz.com/309/pescado-carite-en-rueda-1kg.jpg;Pescado Carite en rueda 1Kg;;Inicio;0;;5000;0;
450;https://inversionesrpz.com/308/pargo-entero-1kg.jpg;Pescado Pargo entero 1Kg;;Inicio;0;;5000;0;
444;https://inversionesrpz.com/261/jamon-endiablado-plumrose-110gr.jpg;Jamon Endiablado Plumrose 110gr;AE0001;Inicio;52.0857;52.03;1000;0;
443;https://inversionesrpz.com/260/jamon-endiablado-plumrose-60gr.jpg;Jamon Endiablado Plumrose 60gr;AE0002;Inicio;32.724;32.67;1000;0;
442;https://inversionesrpz.com/259/crema-de-arroz-santoni-400gr.jpg;Crema de Arroz Santoni 400gr;AC0001;Inicio;0;;1000;0;
441;https://inversionesrpz.com/258/crema-de-arroz-primor-pote-900gr.jpg;Crema De Arroz Primor Pote 900gr;AC0002;Inicio;71.9928;71.87;1000;0;
440;https://inversionesrpz.com/257/crema-de-arroz-primor-pote-450gr.jpg;Crema De Arroz Primor Pote 450gr;AC0003;Inicio;46.359;46.39;1000;0;
438;https://inversionesrpz.com/256/compota-natulac-186gr.jpg;Compota Natulac 186gr;AV0001;Inicio;28.0881;28.08;1000;0;
437;https://inversionesrpz.com/255/caraotas-venela-blancas-500gr.jpg;Caraotas Blancas Venela  500gr;AG0001;Inicio;48.2679;48.2;1000;0;
436;https://inversionesrpz.com/254/caraotas-alvarigua-500gr.jpg;Caraotas Negras Alvarigua 500gr;AG0002;Inicio;0;;1000;0;
435;https://inversionesrpz.com/253/aceite-vegetal-ideal-400ml.jpg;Aceite Vegetal Ideal 400ml;AV0002;Inicio;0;;1000;0;
276;https://inversionesrpz.com/306/salsa-tartara-fritz-240-gr.jpg;Salsa Tartara Fritz 240 Gr.;;Víveres;66.5388;66.46;1000;0;
275;https://inversionesrpz.com/305/salsa-de-tomate-coma-397-gr.jpg;Salsa De Tomate Coma 397 Gr.;;Víveres;0;;1000;0;
274;https://inversionesrpz.com/304/salsa-de-tomate-kampist-397-gr.jpg;Salsa De Tomate Kampist 397 Gr.;;Víveres;37.3599;37.24;1000;0;
273;https://inversionesrpz.com/303/salsa-de-tomate-fergos-397-gr.jpg;Salsa De Tomate Fergos 397 Gr.;;Víveres;38.7234;38.68;1000;0;
272;https://inversionesrpz.com/302/salsa-de-tomate-fergos-198-gr.jpg;Salsa De Tomate Fergos 198 Gr.;;Víveres;27.5427;27.44;1000;0;
271;https://inversionesrpz.com/301/salsa-aji-picante-fritz-250-gr.jpg;Salsa Aji Picante Fritz 250 Gr.;;Víveres;46.9044;46.83;1000;0;
270;https://inversionesrpz.com/351/sal-bahia-1-kg.jpg;Sal Refinada Bahia 1 Kg.;;Inicio;11.9988;11.92;1000;0;
269;https://inversionesrpz.com/299/sal-delmar-1-kg.jpg;Sal Refinada Delmar 1 Kg;;Inicio;9.5445;9.55;1000;0;
268;https://inversionesrpz.com/298/pepitona-margarita-picante-140-gr.jpg;Pepitona Margarita Picante 140 Gr.;;Víveres;56.4489;56.48;1000;0;
267;https://inversionesrpz.com/297/pasta-para-pasticho-lasagna-galo-200-gr.jpg;Pasta Para Pasticho Lasagna Galo 200 Gr.;;Víveres;34.6329;34.72;1000;0;
266;https://inversionesrpz.com/296/pasta-larga-primor-500-gr.jpg;Pasta Larga Primor 500 Gr.;;Víveres;0;;1000;0;
265;https://inversionesrpz.com/295/pasta-corta-primor-1-kg.jpg;Pasta Corta Primor 1 Kg.;;Víveres;67.9023;67.95;1000;0;
264;https://inversionesrpz.com/294/pasta-corta-primor-500-gr.jpg;Pasta Corta Primor 500 Gr.;;Víveres;0;;1000;0;
263;https://inversionesrpz.com/293/pasta-allegri-espiral-1-kg.jpg;Pasta Allegri Espiral 1 KG;;Víveres;0;62.46;1000;0;
262;https://inversionesrpz.com/292/mayonesa-mavesa-445-gr.jpg;Mayonesa Mavesa 445 Gr.;;Víveres;100.6263;100.61;999;0;
261;https://inversionesrpz.com/291/maizina-americana-400-gr.jpg;Maizina Americana 400 Gr.;;Inicio;67.3569;67.39;1000;0;
260;https://inversionesrpz.com/290/lentejas-pantera-454-gr.jpg;Lentejas Pantera 454 Gr.;;Víveres;0;43.77;1000;0;
259;https://inversionesrpz.com/262/leche-en-polvo-dobon-400-gr.jpg;Leche En Polvo Dobon 400 Gr.;;Víveres;0;;1000;0;
258;https://inversionesrpz.com/289/jabon-las-llaves-fragancia-bebe-160-gr.jpg;Jabon Las Llaves Fragancia Bebe 160 Gr.;;Higiene;28.6335;28.75;1000;0;
257;https://inversionesrpz.com/288/jabon-azul-las-llaves-200-gr.jpg;Jabon Azul Las Llaves 200 Gr.;;Higiene;25.3611;25.3;1000;0;
256;https://inversionesrpz.com//jabon-azul-las-llaves-250-gr.jpg;Jabon Azul Las Llaves 250 Gr.;;Higiene;34.6329;34.76;1000;0;
255;https://inversionesrpz.com/287/guisantes-en-vidro-190-gr.jpg;Guisantes En Vidro 190 Gr;;Víveres;32.724;46.78;1000;0;
254;https://inversionesrpz.com/286/guisantes-en-lata-pafia-400-gr.jpg;Guisantes En Lata Pafia 400 Gr.;;Víveres;41.7231;41.81;1000;0;
253;https://inversionesrpz.com/285/esponjas-doble-uso-868.jpg;Esponjas Doble Uso 868;;Higiene;0;;1000;0;
252;https://inversionesrpz.com//desifectante-nivex-surtido-1-lt.jpg;Desifectante Nivex Surtido 1 Lt;;Higiene;32.724;32.67;1000;0;
251;https://inversionesrpz.com/284/desifectante-mistolin-828-ml.jpg;Desifectante Mistolin 828 Ml.;;Higiene;45.8136;45.73;1000;0;
250;https://inversionesrpz.com/283/crema-arroz-primor-bolsa-450-gr.jpg;Crema Arroz Primor Bolsa 450 Gr.;;Higiene;37.9053;37.89;1000;0;
249;https://inversionesrpz.com/282/crema-dental-colgate-menta-75-ml.jpg;Crema Dental Colgate Menta 75 Ml;;Higiene;50.9949;50.96;1000;0;
248;https://inversionesrpz.com/281/crema-dental-colgate-menta-100-ml.jpg;Crema Dental Colgate Menta 100 Ml;;Higiene;56.1762;56.16;1000;0;
247;https://inversionesrpz.com/280/crema-dental-colgate-kids-50-ml.jpg;Crema Dental Colgate Kids 50 Ml;;Higiene;0;30.86;1000;0;
246;https://inversionesrpz.com/279/cloro-tapa-amarilla-1-lt.jpg;Cloro Tapa Amarilla 1 Lt;;Higiene;29.997;30.05;1000;0;
245;https://inversionesrpz.com//cloro-nevex-1-lt.jpg;Cloro Nevex  1 Lt;;Higiene;23.1795;23.26;1000;0;
244;https://inversionesrpz.com/278/cloro-nevex-ultra-1-lt.jpg;Cloro Nevex Ultra 1 Lt;;Higiene;46.9044;46.78;1000;0;
243;https://inversionesrpz.com/277/cloro-king-1-lt.jpg;Cloro King 1 Lt;;Higiene;23.1795;18.82;1000;0;
242;https://inversionesrpz.com//cafe-montana-200-gr.jpg;Cafe molido Montaña 200 Gr.;;Inicio;53.9946;54.1;1000;0;
241;https://inversionesrpz.com//cafe-montana-100-gr.jpg;Cafe molido Montaña 100 Gr.;;Inicio;26.9973;27.05;1000;0;
240;https://inversionesrpz.com/252/toddy-2kg.jpg;Toddy 2kg.;AV0003;Alimentos;0;;1000;0;
239;https://inversionesrpz.com/251/toddy-1kg.jpg;Toddy 1kg;AV0004;Inicio;0;;1000;0;
238;https://inversionesrpz.com/250/toddy-400gr.jpg;Toddy 400gr;AV0005;Inicio;151.6212;151.58;1000;0;
237;https://inversionesrpz.com/249/toddy-200gr.jpg;Toddy 200gr;AV0006;Inicio;84.537;84.44;999;0;
236;https://inversionesrpz.com/248/rikesa-tocineta-300gr.jpg;Rikesa Tocineta 300gr;AL0001;Inicio;121.6242;121.52;1000;0;
235;https://inversionesrpz.com/247/rikesa-cheedar-200gr.jpg;Rikesa Cheedar 200gr;AL0002;Inicio;0;;1000;0;
234;https://inversionesrpz.com/246/dalvito-300gr.jpg;Dalvito 300gr;AL0003;Inicio;97.8993;98;997;0;
233;https://inversionesrpz.com/245/dalvito-200gr.jpg;Dalvito 200gr;AL0004;Inicio;83.4462;83.37;1000;0;
232;https://inversionesrpz.com/276/sardina-tomate-marbonita-170-gr.jpg;Sardina Tomate Marbonita 170 Gr.;;Víveres;17.7255;17.64;1000;0;
231;https://inversionesrpz.com/244/pasta-de-tomate-coma-3850kg.jpg;Pasta de Tomate COMA 3.850kg;AS0001;Inicio;0;;1000;0;
230;https://inversionesrpz.com/243/pasta-de-tomate-coma-500gr.jpg;Pasta de Tomate COMA 500gr;AS0002;Inicio;0;;1000;0;
229;https://inversionesrpz.com/242/pasta-de-tomate-coma-200gr.jpg;Pasta de Tomate COMA 200gr;AS0003;Inicio;0;;1000;0;
228;https://inversionesrpz.com/241/pasticho-sindoni-250gr.jpg;Pasticho Sindoni 250gr;AV0007;Inicio;0;;1000;0;
227;https://inversionesrpz.com/240/pasticho-ronco-250gr.jpg;Pasticho Ronco 250gr;AV0008;Inicio;0;;1000;0;
226;https://inversionesrpz.com/239/refresco-glup-1l.jpg;Refresco Glup 1L;AB0001;Inicio;0;;1000;0;
225;https://inversionesrpz.com/238/refresco-glup-2l.jpg;Refresco Glup 2L;AB0002;Inicio;0;;1000;0;
224;https://inversionesrpz.com/237/refresco-pepsi-15l.jpg;Refresco  Pepsi 1.5L;AB0003;Inicio;0;;1000;0;
223;https://inversionesrpz.com/236/pepsi-2l.jpg;Refresco Pepsi 2L;AB0004;Inicio;0;;1000;0;
222;https://inversionesrpz.com/235/coca-cola-2l.jpg;Refresco Coca Cola 2L;AB0005;Inicio;0;;1000;0;
221;https://inversionesrpz.com/234/gatorade-500ml.jpg;Gatorade 500ml;AB0006;Inicio;0;;1000;0;
220;https://inversionesrpz.com/233/coca-cola-1l.jpg;Refresco Coca Cola 1L;AB0007;Inicio;0;;1000;0;
219;https://inversionesrpz.com/275/sardina-picante-margarita-170-gr.jpg;Sardina Picante Margarita 170 Gr.;;Víveres;0;;1000;0;
218;https://inversionesrpz.com/231/coca-cola-15l.jpg;Refresco Coca Cola 1.5L;AB0008;Inicio;0;;1000;0;
217;https://inversionesrpz.com/229/margarina-la-excelencia-15kg.jpg;Margarina La Excelencia 15kg;AV0067;Inicio;0;;1000;0;
215;https://inversionesrpz.com/227/margarina-chef-sin-sal-.jpg;Margarina Chef Sin Sal;AV0009;Inicio;0;;1000;0;
214;https://inversionesrpz.com/226/margarina-deline-250gr.jpg;Margarina Deline 250gr;AV0010;Inicio;33.2694;33.32;1000;0;
213;https://inversionesrpz.com/225/margarina-deline-500gr.jpg;Margarina Deline 500gr;AV0011;Inicio;0;64.03;1000;0;
212;https://inversionesrpz.com/224/mayonesa-fergos-445gr.jpg;Mayonesa Fergos 445gr;AS0004;Inicio;0;82.32;1000;0;
211;https://inversionesrpz.com/223/mayonesa-fergos-175gr.jpg;Mayonesa Fergos 175gr;AS0005;Inicio;0;;1000;0;
210;https://inversionesrpz.com/222/mayonesa-kraft-445gr.jpg;Mayonesa Kraft 445gr;AS0006;Inicio;98.172;98;1000;0;
209;https://inversionesrpz.com/221/mayonesa-mavesa-36kg.jpg;Mayonesa Mavesa 3.6kg;AS0007;Inicio;0;;1000;0;
208;https://inversionesrpz.com/274/salsa-tocineta-fritz-240-gr.jpg;Salsa Tocineta Fritz 240 Gr.;;Víveres;50.9949;50.96;1000;0;
207;https://inversionesrpz.com/220/maizina-americana-800gr.jpg;Maizina Americana 800gr;AC0004;Inicio;125.442;125.44;1000;0;
206;https://inversionesrpz.com/219/maizina-americana-200gr.jpg;Maizina Americana 200gr;AC0005;Inicio;39.2688;39.2;999;0;
205;https://inversionesrpz.com/218/maizina-americana-90gr.jpg;Maizina Americana 90gr;AC0006;Inicio;19.3617;19.41;1000;0;
204;https://inversionesrpz.com/217/leche-liquida-completa-la-pastorena-1l.jpg;Leche Liquida Completa La Pastoreña 1L;AL0005;Inicio;45.8136;45.73;1000;0;
203;https://inversionesrpz.com/216/leche-liquida-descremada-la-pastorena-1l.jpg;Leche Liquida Descremada La Pastoreña 1L;AL0006;Inicio;45.8136;45.73;999;0;
202;https://inversionesrpz.com/215/leche-liquida-completa-purisima-1l.jpg;Leche Liquida Completa Purisima 1L;AL0007;Inicio;0;;1000;0;
201;https://inversionesrpz.com/214/leche-liquida-descremada-purisima-1l.jpg;Leche Liquida Descremada Purisima 1L;AL0008;Inicio;0;;1000;0;
199;https://inversionesrpz.com/213/leche-en-polvo-completa-400gr.jpg;Leche En Polvo Completa Dobon 400gr.;AL0009;Inicio;0;87.68;1000;0;
197;https://inversionesrpz.com/212/leche-en-polvo-completa-do-bon-200gr.jpg;Leche En Polvo Completa Do Bon 200gr;AL0010;Inicio;0;43.84;1000;0;
196;https://inversionesrpz.com/211/leche-en-polvo-completa-do-bon-120gr.jpg;Leche En Polvo Completa Do Bon 120gr;AL0011;Inicio;27.27;27.4;1000;0;
195;https://inversionesrpz.com/210/leche-en-polvo-semidescremada-la-campina-900gr.jpg;Leche En Polvo Semidescremada La Campiña 900gr;AL0012;Inicio;0;;1000;0;
194;https://inversionesrpz.com/209/leche-en-polvo-la-campina-900gr.jpg;Leche En Polvo La Campiña 900gr;AL0013;Inicio;0;;1000;0;
192;https://inversionesrpz.com/207/leche-en-polvo-completa-la-campestre-500gr.jpg;Leche En Polvo Completa La Campestre 500gr;AL0014;Inicio;138.5316;138.51;1000;0;
190;https://inversionesrpz.com/206/leche-en-polvo-completa-la-campestre900gr.jpg;Leche En Polvo Completa La Campestre900gr;AL0015;Inicio;258.7923;258.72;999;0;
188;https://inversionesrpz.com/204/lentejas-pantera-900gr.jpg;Lentejas Pantera 900gr;AG0003;Inicio;0;81.67;1000;0;
187;https://inversionesrpz.com/203/lentejas-pantera-500gr.jpg;Lentejas Pantera 500gr;AG0004;Inicio;0;;1000;0;
186;https://inversionesrpz.com/202/lentejas-venela-500gr.jpg;Lentejas Venela  500gr;AG0005;Inicio;0;;1000;0;
185;https://inversionesrpz.com/201/diablitos-under-wood-115gr.jpg;Diablitos Under Wood 115gr;AE0003;Inicio;0;;1000;0;
184;https://inversionesrpz.com/200/diablitos-underwood-54gr.jpg;Diablitos Under Wood 54gr;AE0004;Inicio;0;35.15;997;0;
182;https://inversionesrpz.com//bulto-de-arroz-mary.jpg;Bulto de Arroz Mary;AV0012;Inicio;0;;1000;0;
181;https://inversionesrpz.com/199/pasta-vermicelli-mary-1kg.jpg;Pasta Vermicelli Mary 1Kg;AV0013;Inicio;0;;1000;0;
180;https://inversionesrpz.com/198/pasta-vermicelli-horizonte-1kg.jpg;Pasta Vermicelli Horizonte 1Kg;AV0014;Inicio;0;;1000;0;
179;https://inversionesrpz.com/197/pasta-vermicelli-allegri-1kg.jpg;Pasta Vermicelli Allegri 1Kg;AV0015;Inicio;0;;1000;0;
177;https://inversionesrpz.com/196/pasta-mary-plumitas-1kg.jpg;Pasta Mary Plumitas 1Kg;AV0016;Inicio;0;;1000;0;
176;https://inversionesrpz.com/195/pasta-allegri-codos-1kg.jpg;Pasta Allegri Codos 1Kg;AV0017;Inicio;0;;1000;0;
175;https://inversionesrpz.com/194/crema-de-arroz-polly-450gr.jpg;Crema de Arroz Polly 450gr;AC0007;Inicio;0;;1000;0;
174;https://inversionesrpz.com/193/crema-de-arroz-mary-450gr.jpg;Crema de Arroz Mary 450gr;AC0008;Inicio;22.3614;;995;0;
173;https://inversionesrpz.com/192/crema-de-arroz-agua-blanca-450gr.jpg;Crema de Arroz Agua Blanca 450gr;AC0009;Inicio;0;;1000;0;
172;https://inversionesrpz.com/191/nestle-cerelac-sachet-900gr.jpg;Nestle Cerelac Sachet 900gr;AC0010;Inicio;0;;1000;0;
171;https://inversionesrpz.com/190/nestle-cerelac-sachet-400gr.jpg;Nestle Cerelac Sachet 400gr;AC0011;Inicio;0;;999;0;
169;https://inversionesrpz.com/189/cerelac-100gr.jpg;Nestle Cerelac 100gr;AC0012;Inicio;0;;1000;0;
168;https://inversionesrpz.com/188/cafe-fama-de-america-500gr.jpg;Cafe molido Fama de America 500gr;AV0018;Inicio;122.715;;1000;0;
167;https://inversionesrpz.com/187/cafe-fama-de-america-250gr.jpg;Cafe molido Fama de America 250gr;AV0019;Inicio;58.9032;;1000;0;
166;https://inversionesrpz.com/186/cafe-fama-de-america-200gr.jpg;Cafe molido Fama de America 200gr;AV0020;Inicio;0;47.88;997;0;
165;https://inversionesrpz.com/185/cafe-fama-de-america-100gr.jpg;Cafe molido Fama de America 100gr;AV0021;Inicio;0;;1000;0;
164;https://inversionesrpz.com/184/cafe-madrid-500gr.jpg;Cafe molido Madrid 500gr;AV0022;Inicio;124.8966;124.92;1000;0;
163;https://inversionesrpz.com/183/cafe-madrid-250gr.jpg;Cafe molido Madrid 250gr;AV0023;Inicio;57.267;57.23;1000;0;
161;https://inversionesrpz.com/181/cafe-madrid-100gr.jpg;Cafe molido Madrid 100gr;AV0024;Inicio;24.2703;24.3;1000;0;
160;https://inversionesrpz.com/180/cafe-flor-de-arauca-250gr.jpg;Cafe molido Flor de Arauca 250gr;AV0025;Inicio;0;;1000;0;
159;https://inversionesrpz.com/179/cafe-arauca-200gr.jpg;Cafe molido Arauca 200gr;AV0026;Inicio;0;;1000;0;
158;https://inversionesrpz.com/178/cafe-arauca-100gr.jpg;Cafe molido Arauca 100gr.;AV0027;Inicio;0;;1000;0;
156;https://inversionesrpz.com/177/cafe-amanecer-500gr.jpg;Cafe molido Amanecer 500gr;AV0028;Inicio;232.6131;232.59;998;0;
155;https://inversionesrpz.com/176/cafe-amanecer-200gr.jpg;Cafe molido Amanecer 200gr;AV0029;Inicio;63.5391;63.51;1000;0;
153;https://inversionesrpz.com/174/cafe-amanecer-100gr.jpg;Cafe molido Amanecer 100gr;AV0030;Inicio;22.9068;22.95;1000;0;
152;https://inversionesrpz.com/173/cafe-brasil-500gr.jpg;Cafe molido Brasil 500gr;AV0031;Inicio;0;;1000;0;
150;https://inversionesrpz.com/171/cafe-brasil-200gr.jpg;Cafe molido Brasil 200gr;AV0032;Inicio;0;;1000;0;
148;https://inversionesrpz.com/170/cafe-brasil-100gr.jpg;Cafe molido Brasil 100gr;AV0033;Inicio;0;;1000;0;
147;https://inversionesrpz.com/169/caraotas-pantera-negras-900gr.jpg;Caraotas Negras Pantera  900gr;AG0006;Inicio;71.1747;71.21;1000;0;
146;https://inversionesrpz.com/168/caraotas-pantera-negras-454gr.jpg;Caraotas Negras Pantera 454gr;AG0007;Inicio;30.8151;35.54;1000;0;
144;https://inversionesrpz.com/167/caraotas-rojas-venela-500gr.jpg;Caraotas Rojas Venela 500gr;AG0008;Inicio;41.1777;41.16;1000;0;
143;https://inversionesrpz.com/166/caraotas-negras-venela-500gr.jpg;Caraotas Negras Venela 500gr;AG0009;Inicio;0;;1000;0;
141;https://inversionesrpz.com/164/azucar-la-pastora-1kg.jpg;Azucar Refinada La Pastora 1Kg;AV0034;Inicio;33.8148;33.71;999;0;
140;https://inversionesrpz.com//azucar-montalban-1kg.jpg;Azucar Refinada Montalban 1Kg;AV0035;Inicio;0;35.27;999;0;
139;https://inversionesrpz.com/162/atun-the-king-of-the-seas-170gr.jpg;Atun The King Of The Seas 170gr;AE0005;Inicio;44.1774;44.3;995;0;
137;https://inversionesrpz.com/161/atun-margarita-en-aceite-140gr.jpg;Atun Margarita en Aceite 140gr;AE0006;Inicio;0;;999;0;
135;https://inversionesrpz.com/159/arroz-mary-premium-1kg.jpg;Arroz Mary Premium 1Kg;AV0036;Inicio;0;;1000;0;
134;https://inversionesrpz.com/158/arroz-mary-superior-1kg.jpg;Arroz Mary Superior 1Kg;AV0037;Inicio;33.8148;33.84;1000;0;
133;https://inversionesrpz.com/157/avena-en-hojuelas-quaker-200gr.jpg;Avena en Hojuelas QUAKER 200gr;AC0013;Inicio;27.8154;27.7;1000;0;
132;https://inversionesrpz.com/156/avena-en-hojuelas-pantera-800gr.jpg;Avena en Hojuelas Pantera 800gr;AC0014;Inicio;55.6308;55.66;1000;0;
131;https://inversionesrpz.com/155/avena-en-hojuelas-pantera-400gr.jpg;Avena en Hojuelas Pantera 400gr;AC0015;Inicio;29.997;27.83;994;0;
130;https://inversionesrpz.com/154/avena-en-hojuelas-don-pancho-400gr.jpg;Avena en Hojuelas Don Pancho 400gr;AC0016;Inicio;43.632;43.51;998;0;
129;https://inversionesrpz.com/153/aceitunas-enteras-verdes-casa-de-fruta-240gr.jpg;Aceitunas Enteras Verdes Casa De Fruta 240gr;AV0038;Inicio;0;;1000;0;
128;https://inversionesrpz.com/152/aceitunas-casa-de-fruta-rellenas-180gr.jpg;Aceitunas Casa De Fruta Rellenas 180gr;AV0039;Inicio;0;;1000;0;
127;https://inversionesrpz.com/151/aceite-vatel-soya-500ml.jpg;Aceite de Soya Vatel 500ml;AV0040;Inicio;42.5412;42.47;1000;0;
126;https://inversionesrpz.com/150/aceite-vatel-soya-1l.jpg;Aceite de Soya Vatel 1L;AV0041;Inicio;82.3554;82.32;1000;0;
124;https://inversionesrpz.com/149/aceite-corcovado-900ml.jpg;Aceite de Soya Corcovado 900ml;AV0042;Inicio;0;;1000;0;
123;https://inversionesrpz.com/148/aceite-coamo-de-soya-900ml.jpg;Aceite de Soya Coamo  900ml;AV0043;Inicio;62.4483;62.56;993;0;
